,Lat,Lon,Crime_Type,Weapon,Time
3808,38.0948345,-122.2521231,,,2017-06-30 08:05:00
3809,37.8736888,-122.2728111,"murder,assault",,2017-06-30 08:58:00
3810,37.5539758,-121.9989715,assault,,2017-06-30 11:14:00
3811,46.1424827,-122.9518178,"murder,assault",gun,2017-07-11 06:30:00
3812,38.584594,-122.467102,"murder,assault",gun,2017-07-11 06:30:00
3813,38.1080389,-122.2564615,"murder,assault",gun,2017-07-11 06:30:00
3814,37.7654913,-122.4124403,"murder,assault",gun,2017-07-11 06:30:00
3815,37.771547,-122.1903869,"murder,theft",gun,2017-06-30 18:55:00
3816,37.8200459,-122.28117179999998,murder,gun,2017-07-05 18:58:00
3817,37.9695104,-87.5216835,robbery,gun,2017-07-06 13:07:00
3818,37.93247879999999,-122.3552255,,gun,2017-07-06 13:18:00
3819,30.2796682,-89.7760321,,gun,2017-07-06 13:18:00
3820,37.7369726,-122.2405631,"robbery,assault",gun,2017-07-13 12:24:00
3821,37.8905054,-122.2904107,"robbery,assault",gun,2017-07-13 12:24:00
3822,38.0974221,-122.2546301,"robbery,theft",,2017-07-12 08:50:00
3823,37.6984713,-121.8873308,theft,,2017-07-14 15:26:00
3824,37.6990715,-121.877177,theft,,2017-07-14 15:26:00
3825,37.8515037,-122.27852620000002,,,2017-07-14 17:12:00
3826,37.9450393,-121.705021,assault,,2017-07-15 13:24:00
3827,46.1424827,-122.9518178,,,2017-07-15 18:19:00
3828,41.84583720000001,-71.3967875,,gun,2017-07-16 16:51:00
3829,37.6382341,-120.7660525,,gun,2017-07-16 16:51:00
3830,44.93866,-93.155143,theft,,2017-07-17 05:47:00
3831,37.9005762,-122.302503,"theft,assault",gun,2017-07-17 09:37:00
3832,37.9005762,-122.302503,"theft,assault",gun,2017-07-17 09:37:00
3833,39.725659,-104.9172565,"theft,assault",gun,2017-07-17 09:37:00
3834,42.518704,-71.78426800000003,"theft,assault",gun,2017-07-17 09:37:00
3835,37.926576,-122.3192115,"theft,assault",gun,2017-07-17 09:37:00
3836,37.9208805,-122.3173899,"theft,assault",gun,2017-07-17 09:37:00
3837,37.6358066,-122.4114703,"theft,assault",gun,2017-07-17 09:37:00
3838,37.9154515,-122.3115398,"theft,assault",gun,2017-07-17 09:37:00
3839,37.926576,-122.3192115,"theft,assault",gun,2017-07-17 09:37:00
3840,37.9208482,-122.3167164,"theft,assault",gun,2017-07-17 09:37:00
3841,37.9208466,-122.31409340000002,"theft,assault",gun,2017-07-17 09:37:00
3842,37.928066,-122.3141032,"theft,assault",gun,2017-07-17 09:37:00
3843,37.9273546,-122.3205413,"theft,assault",gun,2017-07-17 09:37:00
3844,37.9147024,-122.3107136,"theft,assault",gun,2017-07-17 09:37:00
3845,27.8537954,-82.70832320000002,murder,,2017-07-21 07:00:00
3846,42.8574587,-97.9016827,"robbery,murder,theft",gun,2017-07-21 09:00:00
3847,37.80638709999999,-122.26544479999998,"robbery,murder,theft",gun,2017-07-21 09:00:00
3848,35.0482903,-85.30911119999998,assault,,2017-07-21 17:18:00
3849,37.9372561,-122.3530529,"robbery,theft,assault",,2017-07-20 20:24:00
3850,37.9191803,-121.7401172,theft,,2017-07-19 17:02:00
3851,37.8087945,-121.9936781,,gun,2017-07-20 06:00:00
3852,35.4873846,-86.43807819999998,,gun,2017-07-20 06:00:00
3853,37.80044729999999,-121.9702883,,gun,2017-07-20 06:00:00
3854,40.0398222,-74.88301489999998,,gun,2017-07-20 06:00:00
3855,37.7985809,-121.970713,,gun,2017-07-20 06:00:00
3856,37.7942798,-121.918055,,gun,2017-07-20 06:00:00
3857,37.7859089,-122.001938,,gun,2017-07-20 06:00:00
3858,37.7729003,-121.9909646,,gun,2017-07-20 06:00:00
3859,37.6870607,-121.78670420000002,,gun,2017-07-20 06:00:00
3860,37.6962084,-121.8055372,,gun,2017-07-20 06:00:00
3861,37.68225899999999,-121.7666806,,gun,2017-07-20 06:00:00
3862,37.6890144,-121.8058638,,gun,2017-07-20 06:00:00
3863,37.6883383,-121.7833735,,gun,2017-07-20 06:00:00
3864,37.6880253,-121.8776518,,gun,2017-07-20 06:00:00
3865,37.6556883,-121.9041789,,gun,2017-07-20 06:00:00
3866,38.38446810000001,-121.933819,,,2017-07-20 08:04:00
3867,32.3212665,-111.0381235,rape,,2017-07-19 05:36:00
3868,33.9561013,-118.0467946,assault,,2017-06-13 06:43:00
3869,37.7616994,-122.2601742,,,2017-06-13 13:20:00
3870,37.6877524,-122.1394602,"murder,assault",gun,2017-06-07 20:30:00
3871,37.6736958,-122.439928,,,2017-06-03 17:44:00
3872,42.5280511,-71.1024527,murder,,2017-06-03 23:29:00
3873,38.23717389999999,-122.6120869,"murder,theft,assault",gun,2017-06-05 10:43:00
3874,37.72482700000001,-122.153926,"murder,theft,assault",gun,2017-06-05 10:43:00
3875,37.5350371,-121.9975421,"murder,theft",gun,2017-06-02 20:08:00
3876,37.9189149,-122.0373978,"robbery,assault",gun,2017-06-02 22:55:00
3877,38.1485843,-122.2490761,murder,gun,2017-06-03 10:08:00
3878,37.7544225,-122.1775605,murder,gun,2017-06-03 15:53:00
3879,38.0962631,-122.2358637,murder,gun,2017-06-08 07:57:00
3880,38.3607437,-121.974635,"robbery,murder,theft,assault,kidnap",gun,2017-06-01 12:18:00
3881,37.476037700000006,-122.1597416,"rape,assault",,2017-06-01 17:15:00
3882,37.51818170000001,-121.98975459999998,murder,gun,2017-06-01 14:46:00
3883,37.88148320000001,-122.110976,"robbery,theft,assault",,2017-06-08 16:02:00
3884,37.8915514,-122.1096017,"robbery,theft,assault",,2017-06-08 16:02:00
3885,37.889440500000006,-122.153998,"robbery,theft,assault",,2017-06-08 16:02:00
3886,37.9138782,-122.1005082,"robbery,theft,assault",,2017-06-08 16:02:00
3887,37.8911835,-122.1255633,"robbery,theft,assault",,2017-06-08 16:02:00
3888,37.887098,-122.1180385,"robbery,theft,assault",,2017-06-08 16:02:00
3889,37.8924116,-122.1163809,"robbery,theft,assault",,2017-06-08 16:02:00
3890,37.8945343,-122.1004633,"robbery,theft,assault",,2017-06-08 16:02:00
3891,37.670335,-121.8574368,"robbery,theft,assault",,2017-06-08 16:02:00
3892,37.8919724,-122.1187134,"robbery,theft,assault",,2017-06-08 16:02:00
3893,37.892665,-122.14284740000002,"robbery,theft,assault",,2017-06-08 16:02:00
3894,37.8927287,-122.1136321,"robbery,theft,assault",,2017-06-08 16:02:00
3895,38.4432134,-122.7074271,"robbery,theft,assault",,2017-06-08 16:02:00
3896,38.3683835,-121.9781436,"robbery,theft,assault",,2017-06-08 16:02:00
3897,37.8453704,-122.1611829,"robbery,theft,assault",,2017-06-08 16:02:00
3898,40.0667811,-74.0939683,"robbery,theft,assault",,2017-06-08 16:02:00
3899,37.8669793,-122.17461029999998,"robbery,theft,assault",,2017-06-08 16:02:00
3900,37.8784483,-122.18140929999998,"robbery,theft,assault",,2017-06-08 16:02:00
3901,37.933862100000006,-122.0497894,"robbery,theft,assault",,2017-06-08 16:02:00
3902,34.035045200000006,-118.2610884,"robbery,theft,assault",,2017-06-08 16:02:00
3903,40.6865975,-89.54729880000002,"robbery,theft,assault",,2017-06-08 16:02:00
3904,33.4280278,-104.5235217,"robbery,theft,assault",,2017-06-08 16:02:00
3905,37.9161079,-122.0494476,"robbery,theft,assault",,2017-06-08 16:02:00
3906,38.5441193,-89.93959,"robbery,theft,assault",,2017-06-08 16:02:00
3907,37.7465999,-122.4434079,"robbery,theft,assault",,2017-06-08 16:02:00
3908,33.420191700000004,-104.523829,"robbery,theft,assault",,2017-06-08 16:02:00
3909,37.9175924,-122.0394434,"robbery,theft,assault",,2017-06-08 16:02:00
3910,33.4235829,-104.5233997,"robbery,theft,assault",,2017-06-08 16:02:00
3911,37.9179557,-122.01610890000002,"robbery,theft,assault",,2017-06-08 16:02:00
3912,34.035045200000006,-118.2610884,"robbery,theft,assault",,2017-06-08 16:02:00
3913,37.8843475,-122.0501218,"robbery,theft,assault",,2017-06-08 16:02:00
3914,33.4235829,-104.5233997,"robbery,theft,assault",,2017-06-08 16:02:00
3915,39.9482527,-75.1666255,"robbery,theft,assault",,2017-06-08 16:02:00
3916,41.5382437,-90.58868509999999,"robbery,theft,assault",,2017-06-08 16:02:00
3917,40.6865975,-89.54729880000002,"robbery,theft,assault",,2017-06-08 16:02:00
3918,37.9219075,-122.02498490000002,"robbery,theft,assault",,2017-06-08 16:02:00
3919,37.9304606,-122.0319844,"robbery,theft,assault",,2017-06-08 16:02:00
3920,37.896039,-122.0629457,"robbery,theft,assault",,2017-06-08 16:02:00
3921,37.878819,-122.073898,"robbery,theft,assault",,2017-06-08 16:02:00
3922,40.6865975,-89.54729880000002,"robbery,theft,assault",,2017-06-08 16:02:00
3923,37.9343607,-122.0424648,"robbery,theft,assault",,2017-06-08 16:02:00
3924,37.9276916,-122.0428152,"robbery,theft,assault",,2017-06-08 16:02:00
3925,40.6865975,-89.54729880000002,"robbery,theft,assault",,2017-06-08 16:02:00
3926,33.4280278,-104.5235217,"robbery,theft,assault",,2017-06-08 16:02:00
3927,37.89417810000001,-122.0633908,"robbery,theft,assault",,2017-06-08 16:02:00
3928,35.1190204,-90.0219553,"robbery,theft,assault",,2017-06-08 16:02:00
3929,34.038852500000004,-118.2580749,"robbery,theft,assault",,2017-06-08 16:02:00
3930,37.8843475,-122.0501218,"robbery,theft,assault",,2017-06-08 16:02:00
3931,29.934850800000003,-95.5837774,"robbery,theft,assault",,2017-06-08 16:02:00
3932,37.7465999,-122.4434079,"robbery,theft,assault",,2017-06-08 16:02:00
3933,34.0373977,-117.9189073,"robbery,theft,assault",,2017-06-08 16:02:00
3934,37.86782460000001,-122.2659928,,,2017-06-08 21:35:00
3935,42.5280511,-71.1024527,"murder,assault",gun,2017-06-05 13:06:00
3936,38.0023186,-121.8392707,"murder,assault",gun,2017-06-05 13:06:00
3937,37.7491162,-122.163523,murder,,2017-06-05 16:36:00
3938,37.9088967,-122.3065955,murder,gun,2017-06-06 08:07:00
3939,34.1158106,-117.2787864,murder,,2017-06-06 13:54:00
3940,37.4430746,-122.1628237,murder,gun,2017-06-10 09:55:00
3941,37.7807961,-121.97385690000002,,gun,2017-06-11 06:00:00
3942,37.82545820000001,-122.00384479999998,,gun,2017-06-11 06:00:00
3943,37.8231698,-121.9980019,,gun,2017-06-11 06:00:00
3944,42.4031261,-86.2622931,,gun,2017-06-11 06:00:00
3945,37.813181,-121.9921465,,gun,2017-06-11 06:00:00
3946,37.732033,-122.0332275,,gun,2017-06-11 06:00:00
3947,37.6739444,-85.84167959999998,,gun,2017-06-11 06:00:00
3948,37.82261870000001,-122.00087659999998,,gun,2017-06-11 06:00:00
3949,37.7729096,-121.9448009,,gun,2017-06-11 06:00:00
3950,37.8213508,-121.9910183,,gun,2017-06-11 06:00:00
3951,44.0395865,-69.18213759999999,,gun,2017-06-11 06:00:00
3952,37.7975083,-121.9126681,,gun,2017-06-11 06:00:00
3953,37.825715,-122.0041588,,gun,2017-06-11 06:00:00
3954,42.0620918,-87.93514479999996,,gun,2017-06-11 06:00:00
3955,40.8010982,-74.2503659,,gun,2017-06-11 06:00:00
3956,37.82545820000001,-122.00384479999998,,gun,2017-06-11 06:00:00
3957,37.8234523,-121.9883688,,gun,2017-06-11 06:00:00
3958,37.7807961,-121.97385690000002,,gun,2017-06-11 06:00:00
3959,33.9598178,-117.3311301,,gun,2017-06-11 06:00:00
3960,37.7716354,-121.972031,,gun,2017-06-11 06:00:00
3961,37.7739234,-121.96954879999998,,gun,2017-06-11 06:00:00
3962,37.7729096,-121.9448009,,gun,2017-06-11 06:00:00
3963,37.71590429999999,-121.88340929999998,,gun,2017-06-11 06:00:00
3964,37.709302,-121.9217835,,gun,2017-06-11 06:00:00
3965,37.7047388,-121.8905279,,gun,2017-06-11 06:00:00
3966,37.70753759999999,-121.8777459,,gun,2017-06-11 06:00:00
3967,38.67752479999999,-121.0430398,,gun,2017-06-11 06:00:00
3968,37.69450300000001,-121.930515,,gun,2017-06-11 06:00:00
3969,37.6939536,-121.9247702,,gun,2017-06-11 06:00:00
3970,37.7197004,-121.9542387,,gun,2017-06-11 06:00:00
3971,37.70241370000001,-121.9316855,,gun,2017-06-11 06:00:00
3972,37.702409,-121.946069,,gun,2017-06-11 06:00:00
3973,37.7063391,-121.938006,,gun,2017-06-11 06:00:00
3974,37.70037670000001,-121.9585621,,gun,2017-06-11 06:00:00
3975,37.7050795,-121.9263652,,gun,2017-06-11 06:00:00
3976,42.204222,-83.76694470000002,,gun,2017-06-11 06:00:00
3977,37.7052314,-121.8841996,,gun,2017-06-11 06:00:00
3978,37.7220758,-121.7325295,,gun,2017-06-11 06:00:00
3979,37.66657160000001,-121.7763504,,gun,2017-06-11 06:00:00
3980,37.6828137,-121.7945035,,gun,2017-06-11 06:00:00
3981,37.6751603,-121.9211858,,gun,2017-06-11 06:00:00
3982,37.6898098,-121.9037923,,gun,2017-06-11 06:00:00
3983,37.67499550000001,-121.8732597,,gun,2017-06-11 06:00:00
3984,37.6674316,-121.873365,,gun,2017-06-11 06:00:00
3985,37.6938233,-121.9313565,,gun,2017-06-11 06:00:00
3986,37.6890194,-121.9292509,,gun,2017-06-11 06:00:00
3987,37.6900976,-121.8782785,,gun,2017-06-11 06:00:00
3988,37.746845,-121.9415458,,gun,2017-06-11 06:00:00
3989,37.6681798,-121.8730518,,gun,2017-06-11 06:00:00
3990,37.67499550000001,-121.8732597,,gun,2017-06-11 06:00:00
3991,37.6935797,-121.9282172,,gun,2017-06-11 06:00:00
3992,37.6977895,-121.9393532,,gun,2017-06-11 06:00:00
3993,37.6935797,-121.9282172,,gun,2017-06-11 06:00:00
3994,37.68368340000001,-121.8684251,,gun,2017-06-11 06:00:00
3995,39.02223729999999,-94.6710995,,gun,2017-06-11 06:00:00
3996,37.69450300000001,-121.930515,,gun,2017-06-11 06:00:00
3997,37.6591578,-121.8638076,,gun,2017-06-11 06:00:00
3998,39.6469785,-77.7394001,,gun,2017-06-11 06:00:00
3999,37.6565041,-121.8980219,,gun,2017-06-11 06:00:00
4000,29.319925800000004,-98.4701407,,gun,2017-06-11 06:00:00
4001,37.6817541,-121.9040379,,gun,2017-06-11 06:00:00
4002,37.696498,-121.9300186,,gun,2017-06-11 06:00:00
4003,39.7620286,-105.0069006,,gun,2017-06-11 06:00:00
4004,29.990963399999995,-90.2464457,,gun,2017-06-11 06:00:00
4005,37.6765888,-121.8739706,,gun,2017-06-11 06:00:00
4006,41.902841,-87.78548099999998,,gun,2017-06-11 06:00:00
4007,37.6982226,-121.9257928,,gun,2017-06-11 06:00:00
4008,42.882449,-78.875771,,gun,2017-06-11 06:00:00
4009,39.02264810000001,-94.6661775,,gun,2017-06-11 06:00:00
4010,37.6983636,-121.8873699,,gun,2017-06-11 06:00:00
4011,37.6909201,-121.923185,,gun,2017-06-11 06:00:00
4012,37.6729158,-121.8839895,,gun,2017-06-11 06:00:00
4013,37.7050795,-121.9263652,,gun,2017-06-11 06:00:00
4014,42.204222,-83.76694470000002,,gun,2017-06-11 06:00:00
4015,37.6954393,-121.8900652,,gun,2017-06-11 06:00:00
4016,37.7052314,-121.8841996,,gun,2017-06-11 06:00:00
4017,37.6568575,-121.85227340000002,,gun,2017-06-11 06:00:00
4018,34.8231589,-84.937524,,gun,2017-06-11 06:00:00
4019,37.6853582,-121.8768297,,gun,2017-06-11 06:00:00
4020,37.6657883,-121.869374,,gun,2017-06-11 06:00:00
4021,37.92726010000001,-122.3177373,"murder,theft,assault",gun,2017-06-12 08:20:00
4022,37.9254649,-122.3186242,"murder,theft,assault",gun,2017-06-12 08:20:00
4023,37.9253569,-122.2942229,"murder,theft,assault",gun,2017-06-12 08:20:00
4024,37.9274636,-122.302299,"murder,theft,assault",gun,2017-06-12 08:20:00
4025,37.9235883,-122.3173144,"murder,theft,assault",gun,2017-06-12 08:20:00
4026,37.929663,-122.3191287,"murder,theft,assault",gun,2017-06-12 08:20:00
4027,43.1995003,-70.87499720000002,"murder,theft,assault",gun,2017-06-12 08:20:00
4028,37.9209176,-122.3183614,"murder,theft,assault",gun,2017-06-12 08:20:00
4029,37.92364179999999,-122.3171418,"murder,theft,assault",gun,2017-06-12 08:20:00
4030,42.136088,-72.58640299999998,"murder,theft,assault",gun,2017-06-12 08:20:00
4031,37.9254649,-122.3186242,"murder,theft,assault",gun,2017-06-12 08:20:00
4032,37.9286834,-122.3213835,"murder,theft,assault",gun,2017-06-12 08:20:00
4033,27.7705975,-82.70973660000001,"murder,theft,assault",gun,2017-06-12 08:20:00
4034,37.9353325,-122.3195656,"murder,theft,assault",gun,2017-06-12 08:20:00
4035,37.926396200000006,-122.3164599,"murder,theft,assault",gun,2017-06-12 08:20:00
4036,37.9154515,-122.3115398,"murder,theft,assault",gun,2017-06-12 08:20:00
4037,40.63774420000001,-74.28142129999998,"murder,theft,assault",gun,2017-06-13 17:04:00
4038,37.4556718,-122.20460590000002,theft,,2017-06-13 18:19:00
4039,37.8016174,-122.2817555,murder,bomb,2017-05-24 10:00:00
4040,37.8024306,-122.2812533,murder,bomb,2017-05-24 10:00:00
4041,32.4008782,-96.8465392,murder,bomb,2017-05-24 10:00:00
4042,37.8216492,-122.2911415,murder,bomb,2017-05-24 10:00:00
4043,37.6419975,-109.4448936,murder,bomb,2017-05-24 10:00:00
4044,27.328499600000004,-82.52174169999998,murder,bomb,2017-05-24 10:00:00
4045,37.8216492,-122.2911415,murder,bomb,2017-05-24 10:00:00
4046,37.753362,-122.17708590000002,murder,bomb,2017-05-24 10:00:00
4047,29.541546000000004,-95.4429309,murder,bomb,2017-05-24 10:00:00
4048,37.79840129999999,-122.2778889,murder,bomb,2017-05-24 10:00:00
4049,37.8270255,-122.2810087,murder,bomb,2017-05-24 10:00:00
4050,27.328499600000004,-82.52174169999998,murder,bomb,2017-05-24 10:00:00
4051,27.328499600000004,-82.52174169999998,murder,bomb,2017-05-24 10:00:00
4052,37.800957200000006,-122.2897752,murder,bomb,2017-05-24 10:00:00
4053,37.7840084,-122.40809579999998,murder,bomb,2017-05-24 10:00:00
4054,41.4895983,-90.5202098,murder,bomb,2017-05-24 10:00:00
4055,37.8170407,-122.2709894,murder,bomb,2017-05-24 10:00:00
4056,37.8170407,-122.2709894,murder,bomb,2017-05-24 10:00:00
4057,37.8216492,-122.2911415,murder,bomb,2017-05-24 10:00:00
4058,37.7840084,-122.40809579999998,murder,bomb,2017-05-24 10:00:00
4059,37.8024306,-122.2812533,murder,bomb,2017-05-24 10:00:00
4060,27.328499600000004,-82.52174169999998,murder,bomb,2017-05-24 10:00:00
4061,41.4895983,-90.5202098,murder,bomb,2017-05-24 10:00:00
4062,41.4895983,-90.5202098,murder,bomb,2017-05-24 10:00:00
4063,37.8170407,-122.2709894,murder,bomb,2017-05-24 10:00:00
4064,37.6419975,-109.4448936,murder,bomb,2017-05-24 10:00:00
4065,37.8216492,-122.2911415,murder,bomb,2017-05-24 10:00:00
4066,29.541546000000004,-95.4429309,murder,bomb,2017-05-24 10:00:00
4067,32.873939,-96.8093332,theft,,2017-05-23 19:47:00
4068,37.4272358,-122.2139642,theft,,2017-05-23 19:47:00
4069,33.7555493,-116.2166809,,,2017-05-17 12:08:00
4070,40.34845809999999,-75.9600153,,,2017-05-08 09:40:00
4071,37.9616308,-122.0436124,,,2017-05-06 14:21:00
4072,34.0132866,-84.54774619999998,theft,,2017-04-28 10:40:00
4073,37.4616849,-122.1572006,assault,,2017-04-28 17:18:00
4074,37.9640552,-121.9704722,murder,,2017-04-23 22:35:00
4075,33.6346113,-117.677588,"murder,theft,assault",gun,2017-04-24 11:36:00
4076,33.9891297,-118.291492,"murder,assault",,2017-04-29 12:11:00
4077,33.974582,-118.3003101,"murder,assault",,2017-04-29 12:11:00
4078,33.9891297,-118.291492,"murder,assault",,2017-04-29 12:11:00
4079,37.7736677,-122.1834241,robbery,,2017-04-29 13:07:00
4080,37.94164,-122.54083,"robbery,rape,theft,assault",,2017-05-03 08:33:00
4081,37.784894,-122.230444,,,2017-05-03 09:15:00
4082,32.7114604,-117.1141665,,,2017-05-06 18:36:00
4083,37.9709893,-122.045924,,,2017-05-06 18:36:00
4084,38.0962631,-122.2358637,murder,gun,2017-05-08 06:41:00
4085,37.51818170000001,-121.98975459999998,assault,,2017-05-09 12:40:00
4086,37.51818170000001,-121.98975459999998,,,2017-05-10 12:18:00
4087,38.0002625,-121.8310847,"murder,theft",,2017-05-10 15:09:00
4088,38.0038826,-121.8209982,"murder,theft",,2017-05-10 15:09:00
4089,41.3280699,-81.473422,,,2017-05-13 17:09:00
4090,37.9878929,-121.7842462,robbery,,2017-05-11 17:21:00
4091,37.71714160000001,-122.1556011,"robbery,theft",,2017-05-12 12:58:00
4092,36.9262902,-121.7394371,,,2017-05-17 07:09:00
4093,37.8227454,-122.2434654,"robbery,theft",,2017-05-17 08:31:00
4094,36.1599657,-115.1202095,"theft,assault",gun,2017-05-17 10:25:00
4095,42.484292,-78.5442578,"theft,assault",gun,2017-05-17 10:25:00
4096,37.9664822,-122.0390297,"theft,assault",gun,2017-05-17 10:25:00
4097,37.9359873,-122.0300874,"theft,assault",gun,2017-05-17 10:25:00
4098,37.9726765,-122.02597659999998,"theft,assault",gun,2017-05-17 10:25:00
4099,44.1636708,-88.4902788,"theft,assault",gun,2017-05-17 10:25:00
4100,37.9610259,-122.0430757,"theft,assault",gun,2017-05-17 10:25:00
4101,37.9830554,-122.0147445,"theft,assault",gun,2017-05-17 10:25:00
4102,37.9735901,-122.0542413,"theft,assault",gun,2017-05-17 10:25:00
4103,37.99608720000001,-122.0343697,"theft,assault",gun,2017-05-17 10:25:00
4104,37.9833344,-122.0155443,"theft,assault",gun,2017-05-17 10:25:00
4105,37.9433131,-122.0452694,"theft,assault",gun,2017-05-17 10:25:00
4106,37.97887410000001,-122.04942340000002,"theft,assault",gun,2017-05-17 10:25:00
4107,39.3287703,-76.6295265,"theft,assault",gun,2017-05-17 10:25:00
4108,37.9596941,-121.9786937,"theft,assault",gun,2017-05-17 10:25:00
4109,36.1599657,-115.1202095,"theft,assault",gun,2017-05-17 10:25:00
4110,40.6098372,-111.8944393,"theft,assault",gun,2017-05-17 10:25:00
4111,37.9680213,-122.0406663,"theft,assault",gun,2017-05-17 10:25:00
4112,37.9640806,-122.0315695,"theft,assault",gun,2017-05-17 10:25:00
4113,37.99119659999999,-122.0470808,"theft,assault",gun,2017-05-17 10:25:00
4114,37.9554732,-122.0014706,"theft,assault",gun,2017-05-17 10:25:00
4115,37.9530195,-121.93338090000002,"theft,assault",gun,2017-05-17 10:25:00
4116,37.9657806,-122.075312,"theft,assault",gun,2017-05-17 10:25:00
4117,41.7571027,-72.7192634,"theft,assault",gun,2017-05-17 10:25:00
4118,37.9544867,-122.0597669,"theft,assault",gun,2017-05-17 10:25:00
4119,37.93425429999999,-122.07223729999998,"theft,assault",gun,2017-05-17 10:25:00
4120,37.97818,-122.0716702,"theft,assault",gun,2017-05-17 10:25:00
4121,37.9646336,-122.0748173,"theft,assault",gun,2017-05-17 10:25:00
4122,44.8691143,-93.42582809999999,"theft,assault",gun,2017-05-17 10:25:00
4123,37.9659391,-122.0684981,"theft,assault",gun,2017-05-17 10:25:00
4124,37.9713189,-122.0639885,"theft,assault",gun,2017-05-17 10:25:00
4125,37.957898,-122.056022,"theft,assault",gun,2017-05-17 10:25:00
4126,37.9311984,-122.05967,"theft,assault",gun,2017-05-17 10:25:00
4127,37.9812336,-122.0674947,"theft,assault",gun,2017-05-17 10:25:00
4128,37.9454252,-122.054173,"theft,assault",gun,2017-05-17 10:25:00
4129,37.9812336,-122.0674947,"theft,assault",gun,2017-05-17 10:25:00
4130,36.226982,-84.773045,"theft,assault",gun,2017-05-17 10:25:00
4131,43.408697,-83.7176333,"theft,assault",gun,2017-05-17 10:25:00
4132,37.97160039999999,-122.065073,"theft,assault",gun,2017-05-17 10:25:00
4133,37.9380339,-122.06217920000002,"theft,assault",gun,2017-05-17 10:25:00
4134,38.0181159,-122.1349495,"theft,assault",gun,2017-05-17 10:25:00
4135,38.117782,-122.5419107,murder,gun,2017-05-17 11:12:00
4136,38.0029673,-121.7227154,"murder,assault",,2017-05-15 12:39:00
4137,30.260069800000004,-97.7658666,,gun,2017-05-12 13:41:00
4138,36.6845403,-121.6103575,,gun,2017-05-12 13:41:00
4139,37.9282085,-122.3194663,"robbery,theft,assault",gun,2017-05-15 12:49:00
4140,37.9046973,-122.3045966,"robbery,theft,assault",gun,2017-05-15 12:49:00
4141,37.92612340000001,-122.31952859999998,"robbery,theft,assault",gun,2017-05-15 12:49:00
4142,37.9008973,-122.3006825,"robbery,theft,assault",gun,2017-05-15 12:49:00
4143,40.214276,-74.73240899999998,"robbery,theft,assault",gun,2017-05-15 12:49:00
4144,37.9323846,-122.3120123,"robbery,theft,assault",gun,2017-05-15 12:49:00
4145,37.9023432,-122.293094,"robbery,theft,assault",gun,2017-05-15 12:49:00
4146,33.9069729,-98.4880431,"robbery,theft,assault",gun,2017-05-15 12:49:00
4147,37.9185965,-122.3101875,"robbery,theft,assault",gun,2017-05-15 12:49:00
4148,40.8968963,-73.90085140000002,"robbery,theft,assault",gun,2017-05-15 12:49:00
4149,37.90768970000001,-122.3062252,"robbery,theft,assault",gun,2017-05-15 12:49:00
4150,37.8287389,-122.27920729999998,,gun,2017-05-15 17:49:00
4151,37.8288696,-122.2787693,,gun,2017-05-15 17:49:00
4152,36.9262902,-121.7394371,,,2017-05-16 07:18:00
4153,37.4338824,-122.1551957,"rape,assault",,2017-05-16 09:37:00
4154,38.0123287,-121.7726192,,,2017-05-20 22:42:00
4155,38.2495967,-122.0144339,murder,,2017-05-22 11:28:00
4156,37.7586993,-122.19821740000002,"robbery,murder,theft",gun,2017-05-22 17:52:00
4157,38.117782,-122.5419107,murder,gun,2017-05-18 13:10:00
4158,37.7827064,-121.9734093,"robbery,murder",gun,2017-05-19 13:53:00
4159,37.7723857,-122.1934589,murder,gun,2017-05-20 15:01:00
4160,38.5436491,-121.481616,murder,gun,2017-05-20 15:01:00
4161,37.84641729999999,-122.1097009,theft,,2017-05-23 11:28:00
4162,37.8602825,-122.12495359999998,theft,,2017-05-23 11:28:00
4163,37.7767313,-122.4188161,,,2017-05-23 13:11:00
4164,37.37579229999999,-121.8345861,"robbery,rape,theft,assault",gun,2017-05-28 21:39:00
4165,37.53349970000001,-121.9990428,"murder,theft",gun,2017-05-29 17:18:00
4166,37.92726010000001,-122.3153256,"theft,assault",,2017-05-29 09:14:00
4167,37.9254649,-122.3186242,"theft,assault",,2017-05-29 09:14:00
4168,30.4027456,-89.10313740000002,"theft,assault",,2017-05-29 09:14:00
4169,37.9235883,-122.3173144,"theft,assault",,2017-05-29 09:14:00
4170,37.9156556,-122.3116809,"theft,assault",,2017-05-29 09:14:00
4171,38.8739623,-77.0858556,"theft,assault",,2017-05-29 09:14:00
4172,33.3244332,-86.75900449999996,"theft,assault",,2017-05-29 09:14:00
4173,37.9012465,-122.3087565,"theft,assault",,2017-05-29 09:14:00
4174,37.69662570000001,-122.0618682,,gun,2017-05-29 10:07:00
4175,37.8686552,-122.2738349,,gun,2017-04-21 17:12:00
4176,37.8666995,-122.2747672,,gun,2017-04-21 17:12:00
4177,35.18728400000001,-80.85399629999998,,,2017-04-16 18:04:00
4178,36.6758691,-121.6080638,murder,gun,2017-03-27 09:50:00
4179,37.93668870000001,-122.3110826,"robbery,theft,assault",,2017-04-05 07:56:00
4180,37.7402687,-122.4610768,"robbery,theft,assault",,2017-04-05 07:56:00
4181,37.9268195,-122.31564509999998,"robbery,theft,assault",,2017-04-05 07:56:00
4182,37.9206775,-122.3150432,"robbery,theft,assault",,2017-04-05 07:56:00
